,Unnamed: 0,agent0_angle,time,frames,agent1_angle,agent1_x,agent0_y,agent0_x,agent1_y,agent0_vx,agent0_vy,agent0_speed,agent0/agent1_dist,agent1_vx,agent1_vy,agent1_speed
1711,1711,-58.3741,Wed Mar 01 12:18:35 2017,1712,130.095,28.6063,63.4476,41.2321,58.5637,11.12461171875003,17.02248242187502,,13.537477787608742,-3.7942189453125232,1.8572876953125101,
1712,1712,-57.4128,Wed Mar 01 12:18:35 2017,1713,133.112,28.249,64.5488,41.9645,58.7386,11.11824023437497,17.013987109375037,,14.895414203371455,-5.696107031250005,3.729442187500061,
1713,1713,-58.3759,Wed Mar 01 12:18:35 2017,1714,132.658,28.0699,65.0498,42.2791,58.9149,7.7965730468750145,12.762083203125062,,15.477026931875514,-3.8133333984374786,5.629206445312548,
1714,1714,-59.7851,Wed Mar 01 12:18:35 2017,1715,129.72299999999998,27.8899,65.7506,42.6987,59.2687,6.668820312500001,10.622326367187455,,16.165258582837456,-1.911445312499997,3.757051953124997,
1715,1715,-58.3762,Wed Mar 01 12:18:35 2017,1716,129.72299999999998,27.8899,66.0501,42.9071,59.2687,2.2618769531250105,5.342489648437386,,16.477368776597796,-1.9018880859375193,1.8710925781249401,
1716,1716,-53.6155,Wed Mar 01 12:18:35 2017,1717,129.185,27.7108,66.2537,42.9117,59.4449,0.07008632812498757,3.250518945312508,,16.656143558759336,-3.8027142578125033,3.7421851562499557,
1717,1717,-35.5755,Wed Mar 01 12:18:35 2017,1718,128.32399999999998,27.5318,66.3562,42.9137,59.6211,0.04460039062497151,2.1748000000000625,,16.791796199930488,-5.695045117187507,3.7283802734376015,
1718,1718,-25.1342,Wed Mar 01 12:18:35 2017,1719,127.522,27.1745,66.4585,42.9159,59.79600000000001,-1.041737695312449,1.1266908203124775,,17.09329050270895,-3.7942189453125232,1.8572876953125856,
1719,1719,-13.1304,Wed Mar 01 12:18:35 2017,1720,127.522,27.1745,66.4623,42.8156,59.79600000000001,-2.127013867187485,0.08389121093741767,,17.002457613533405,-1.9018880859374816,1.8721544921874,
1720,1720,10.4712,Wed Mar 01 12:18:35 2017,1721,131.131,26.9954,66.4664,42.7156,59.9723,-2.0983421875000143,1.160672070312549,,17.008763119345275,-1.911445312499997,3.7570519531249214,
1721,1721,19.5468,Wed Mar 01 12:18:35 2017,1722,131.203,26.9945,66.5716,42.618,60.1498,-0.9981992187500127,2.197100195312548,,16.89181066345465,-3.8027142578125033,3.7421851562500312,
1722,1722,42.9477,Wed Mar 01 12:18:35 2017,1723,132.032,26.6373,66.6733,42.6216,60.3247,-0.9981992187500127,2.191790625000023,,17.19891183912517,-3.793157031249988,1.8572876953125101,
1723,1723,55.0591,Wed Mar 01 12:18:35 2017,1724,132.032,26.6373,66.778,42.524,60.3247,0.059467187500012314,2.1482521484375865,,17.14737057918794,-1.9018880859374816,1.8710925781250156,
1724,1724,76.8767,Wed Mar 01 12:18:35 2017,1725,130.80700000000002,26.4582,66.8756,42.6272,60.5009,1.1203193359374921,2.1121470703124445,,17.380257796994844,-3.793157031249988,1.8572876953125101,
1725,1725,88.581,Wed Mar 01 12:18:35 2017,1726,129.74,26.2801,66.9769,42.6295,60.4996,1.1097001953124415,2.1174566406249697,,17.585741259611435,-3.7931570312500256,1.8572876953125101,
1726,1726,108.749,Wed Mar 01 12:18:35 2017,1727,131.708,26.101,67.075,42.7317,60.6758,1.05554257812503,-0.04035273437498141,,17.819369885885415,-1.9018880859375193,1.8710925781250156,
1727,1727,115.153,Wed Mar 01 12:18:35 2017,1728,131.708,26.101,66.9731,42.7289,60.6758,1.0056326171875332,-2.1981621093750836,,17.780411854060077,-1.9008261718749841,1.8710925781249401,
1728,1728,124.083,Wed Mar 01 12:18:35 2017,1729,130.579,25.922,66.868,42.8264,60.852,-3.368391406249997,-6.386351171874981,,17.94299293206125,-3.8027142578125033,3.7421851562499557,
1729,1729,130.291,Wed Mar 01 12:18:35 2017,1730,131.47799999999998,25.7429,66.3717,42.4117,61.0282,-7.710558007812526,-9.495635546874977,,17.504339053217638,-1.9018880859375193,1.8710925781250156,
1730,1730,128.058,Wed Mar 01 12:18:36 2017,1731,132.39600000000002,25.7429,65.9738,42.1003,61.0282,-9.924648828125035,-12.686687304687624,,17.088694921497076,0.0,0.0,
1731,1731,115.165,Wed Mar 01 12:18:36 2017,1732,132.39600000000002,25.7429,65.17699999999999,41.4771,61.0282,-7.790201562499954,-12.763145117187447,,16.27198792649503,-1.9008261718749841,1.8710925781250156,
1732,1732,105.305,Wed Mar 01 12:18:36 2017,1733,132.137,25.5639,64.7719,41.3667,61.2044,-2.2916105468750168,-6.433075390624872,,16.20047974876053,-3.8027142578125033,3.7421851562500312,
1733,1733,97.0707,Wed Mar 01 12:18:36 2017,1734,130.543,25.3848,64.5712,41.2613,61.3806,-1.3316402343749902,-10.799666015625032,,16.193924188102155,-3.8027142578125033,3.7411232421874963,
1734,1734,80.2888,Wed Mar 01 12:18:36 2017,1735,129.87,25.2058,63.7549,41.2413,61.5567,0.6127244140625434,-18.46456171875005,,16.185467045779063,-1.9008261718749841,1.8700306640624804,
1735,1735,76.9082,Wed Mar 01 12:18:36 2017,1736,129.87,25.2058,62.8324,41.319,61.5567,0.8251072265625011,-9.796157226562494,,16.163620409116273,0.0,0.0,
1736,1736,76.9082,Wed Mar 01 12:18:36 2017,1737,132.91299999999998,25.2058,62.8324,41.319,61.5567,3.0168978515624487,-7.703124609375005,,16.163620409116273,-1.892330859375004,-0.013804882812505553,
1737,1737,91.4247,Wed Mar 01 12:18:36 2017,1738,131.792,25.0276,62.107,41.6031,61.5554,2.9043349609374847,-12.051662695312519,,16.584675541294136,-3.78359980468751,-0.027609765625011107,
1738,1738,102.581,Wed Mar 01 12:18:36 2017,1739,131.931,24.8495,61.6975,41.5925,61.5541,-1.3242068359374697,-9.748371093750068,,16.743614082986987,-1.8912689453125064,-0.013804882812505553,
1739,1739,119.021,Wed Mar 01 12:18:36 2017,1740,131.931,24.8495,61.18899999999999,41.4784,61.5541,-2.3691302734375244,-8.630175585937495,,16.63290753957347,0.0,0.0,
1740,1740,127.966,Wed Mar 01 12:18:36 2017,1741,131.486,24.8495,60.8848,41.3694,61.5541,-6.652891601562501,-8.50805546874994,,16.533452709582473,-1.9018880859374816,1.8710925781250156,
1741,1741,140.216,Wed Mar 01 12:18:36 2017,1742,133.482,24.6704,60.3878,40.8519,61.7303,-8.767162500000016,-7.362250195312508,,16.237094829433005,-1.9018880859374816,1.8710925781250156,
1742,1742,142.049,Wed Mar 01 12:18:36 2017,1743,132.864,24.6704,60.1915,40.5438,61.7303,-7.6659576171874795,-6.314141015624998,,15.947812796744257,0.0,0.0,
1743,1743,138.243,Wed Mar 01 12:18:36 2017,1744,132.864,24.6704,59.7932,40.13,61.7303,-9.860933984374956,-8.436907226562493,,15.58048743043683,-3.7920951171874906,1.8572876953125101,
1744,1744,119.046,Wed Mar 01 12:18:36 2017,1745,131.531,24.3133,59.397,39.6152,61.9052,-6.5923625000000285,-6.3566175781249745,,15.50610237454919,-3.7920951171874906,1.8572876953125101,
1745,1745,108.764,Wed Mar 01 12:18:36 2017,1746,135.158,24.3133,59.1946,39.5092,61.9052,-3.3514007812500366,-5.355232617187507,,15.43576137318791,0.0,0.0,
1746,1746,97.1023,Wed Mar 01 12:18:36 2017,1747,133.14600000000002,24.3133,58.8927,39.2996,61.9052,-2.305415429687522,-6.468118554687479,,15.286083342046776,0.0,0.0,
1747,1747,79.7642,Wed Mar 01 12:18:36 2017,1748,133.14600000000002,24.3133,58.5855,39.2921,61.9052,-0.13486308593744978,-5.441247656249995,,15.342257250157157,-1.892330859375004,-0.013804882812505553,
1748,1748,74.2075,Wed Mar 01 12:18:36 2017,1749,120.662,24.1351,58.3803,39.2869,61.9039,2.9425638671875465,-10.99399628906257,,15.556117774046328,-3.7931570312500256,1.8572876953125101,
1749,1749,76.9497,Wed Mar 01 12:18:36 2017,1750,105.228,23.9561,57.5502,39.5692,62.0801,3.9864253906249902,-12.121749023437507,,16.256964219066244,-1.9188787109375176,5.639825585937523,
1750,1750,85.845,Wed Mar 01 12:18:36 2017,1751,86.9199,23.9544,57.2388,39.6623,62.435,1.9433027343749982,-7.705248437500001,,16.54504810660882,-0.018052539062495654,3.768733007812507,
1751,1751,106.758,Wed Mar 01 12:18:37 2017,1752,86.9199,23.9544,56.8246,39.7522,62.435,-0.17946347656249675,-6.555195507812503,,16.76445862531803,0.0,0.0,
1752,1752,115.1,Wed Mar 01 12:18:37 2017,1753,83.4861,23.9544,56.6215,39.6454,62.435,-1.2212011718750213,-5.43169042968748,,16.733327919155833,-0.018052539062495654,3.768733007812507,
1753,1753,121.544,Wed Mar 01 12:18:37 2017,1754,78.0397,23.9527,56.3131,39.6372,62.7899,-4.532249218750001,-8.619556445312444,,16.969162574800208,-0.027609765625011107,5.652568554687493,
1754,1754,136.032,Wed Mar 01 12:18:37 2017,1755,77.913,23.9518,55.8098,39.2186,62.9673,-7.757282226562492,-8.536727148437487,,16.861345986901522,-0.009557226562515453,1.8838355468749859,
1755,1755,140.123,Wed Mar 01 12:18:37 2017,1756,77.913,23.9518,55.5092,38.9067,62.9673,-8.831939257812554,-8.518674609375067,,16.711441877348587,0.0,0.0,
1756,1756,136.032,Wed Mar 01 12:18:37 2017,1757,73.8994,23.9518,55.0076,38.3869,62.9673,-13.224015820312504,-11.69910722656251,,16.484202622511045,-0.018052539062495654,3.768733007812507,
1757,1757,125.581,Wed Mar 01 12:18:37 2017,1758,76.8015,23.9501,54.4075,37.6614,63.3222,-11.081073242187443,-11.764945898437434,,16.3545597244316,-0.018052539062495654,3.768733007812507,
1758,1758,121.568,Wed Mar 01 12:18:37 2017,1759,71.6765,23.9501,53.8997,37.3434,63.3222,-6.7750117187499805,-11.881756445312464,,16.37571345438116,0.0,0.0,
1759,1759,100.352,Wed Mar 01 12:18:37 2017,1760,71.6765,23.9501,53.2886,37.0234,63.3222,-4.592778320312549,-10.846390234374999,,16.47981498227453,-0.008495312499980201,1.8838355468749859,
1760,1760,97.4369,Wed Mar 01 12:18:37 2017,1761,62.566,23.9493,52.8783,36.9109,63.4996,-1.424026757812539,-13.126319726562505,,16.757538251485506,-0.01699062499999813,3.7676710937499718,
1761,1761,85.6122,Wed Mar 01 12:18:37 2017,1762,44.7718,23.9485,52.0525,36.8893,63.677,0.6732535156250155,-15.380763281249996,,17.39520925111279,1.8742783203125082,3.7804140625000175,
1762,1762,88.5595,Wed Mar 01 12:18:37 2017,1763,40.9826,24.1258,51.4299,36.9743,63.8556,0.7274111328125025,-13.198529882812489,,17.874058653255,1.8827736328125262,1.8965785156250317,
1763,1763,88.5601,Wed Mar 01 12:18:37 2017,1764,40.9826,24.1258,50.8096,36.9578,63.8556,-0.558566796874981,-20.875106640625017,,18.299134952232027,1.881711718749991,1.8976404296874916,
1764,1764,99.9026,Wed Mar 01 12:18:37 2017,1765,47.1361,24.303,49.4641,36.9217,64.0343,-0.5320189453125052,-19.785582812500067,,19.274914208109983,3.764485351562479,3.7942189453125232,
1765,1765,106.004,Wed Mar 01 12:18:37 2017,1766,48.1823,24.4803,48.9464,36.9077,64.2129,-3.659355859374998,-15.327667578125043,,19.685179526994418,3.765547265624977,3.7942189453124477,
1766,1766,115.072,Wed Mar 01 12:18:37 2017,1767,42.1393,24.6576,48.0207,36.5771,64.3916,-5.8235367187500096,-15.286252929687452,,20.250453008760076,1.8827736328124884,1.897640429687416,
1767,1767,121.482,Wed Mar 01 12:18:37 2017,1768,42.1393,24.6576,47.5069,36.3593,64.3916,-10.243223046875046,-18.513409765625013,,20.543195393609043,-0.009557226562477726,1.8827736328125262,
1768,1768,118.95,Wed Mar 01 12:18:37 2017,1769,38.4607,24.6567,46.2773,35.6125,64.5689,-12.47324257812498,-20.689271679687536,,21.321636527246213,3.7549281250000015,5.67593066406259,
1769,1769,117.64,Wed Mar 01 12:18:37 2017,1770,41.2879,25.0112,45.5586,35.1847,64.9261,-7.973912695312441,-14.18610996093745,,21.876932108958975,5.646197070312508,5.689735546874944,
1770,1770,115.08,Wed Mar 01 12:18:37 2017,1771,47.1497,25.1884,44.9414,34.8616,65.1047,-6.896069921875,-14.221153124999981,,22.363574515939973,1.8817117187500287,1.896578515624881,
1771,1771,111.41,Wed Mar 01 12:18:37 2017,1772,47.1497,25.1884,44.2194,34.5353,65.1047,-8.200100390625055,-21.955073242187527,,22.881439983095465,1.881711718749991,1.8965785156250317,
1772,1772,105.341,Wed Mar 01 12:18:37 2017,1773,47.4537,25.3656,42.8739,34.0894,65.2833,-7.057480859375001,-19.774963671875017,,24.047575653275317,3.7729806640624974,1.9103833984375374,
1773,1773,100.383,Wed Mar 01 12:18:38 2017,1774,43.3979,25.5437,42.3572,33.8707,65.2846,-6.077334179687484,-23.150788476562457,,24.392716121006284,3.763423437499982,3.7931570312500633,
1774,1774,103.238,Wed Mar 01 12:18:38 2017,1775,40.0102,25.72,40.6938,33.5171,65.6405,-5.060020507812516,-25.406293945312484,,26.136805644531236,1.8721544921874755,3.779352148437558,
1775,1775,106.794,Wed Mar 01 12:18:38 2017,1776,40.0102,25.72,39.9647,33.3942,65.6405,-6.096448632812439,-23.20813183593755,,26.798135220197693,1.8817117187500287,1.8955166015624965,
1776,1776,112.394,Wed Mar 01 12:18:38 2017,1777,40.6817,25.8972,38.5083,32.943000000000005,65.819,-7.129691015624984,-20.98342187499999,,28.204922125933983,3.7634234375000197,3.7920951171875283,
1777,1777,118.901,Wed Mar 01 12:18:38 2017,1778,44.4107,26.0744,37.9887,32.7228,65.9976,-8.106651953125047,-16.54462109375,,28.78714473111219,3.763423437499982,3.7920951171875283,
1778,1778,129.463,Wed Mar 01 12:18:38 2017,1779,43.3171,26.2516,36.9503,32.1796,66.1761,-9.169627929687483,-15.424301757812508,,29.82094179666364,1.881711718749991,1.8955166015624965,
1779,1779,131.68200000000002,Wed Mar 01 12:18:38 2017,1780,43.3171,26.2516,36.5362,31.8593,66.1761,-9.047507812500005,-10.989748632812505,,30.16570853303466,1.8806498046874933,1.8955166015624965,
1780,1780,129.463,Wed Mar 01 12:18:38 2017,1781,36.2978,26.4287,35.9154,31.3276,66.3546,-15.833138671874996,-18.70030664062503,,30.830895508401962,3.7623615234374843,3.791033203124993,
1781,1781,125.39,Wed Mar 01 12:18:38 2017,1782,32.9096,26.6059,34.7752,30.3683,66.5331,-14.78715332031252,-19.85248339843745,,31.979991653688725,3.762361523437522,3.791033203124993,
1782,1782,118.919,Wed Mar 01 12:18:38 2017,1783,35.4975,26.783,34.0459,29.9351,66.7116,-12.689873046875004,-22.155774999999977,,32.817429681496996,1.880649804687531,1.8955166015624965,
1783,1783,115.079,Wed Mar 01 12:18:38 2017,1784,35.4975,26.783,32.6888,29.1733,66.7116,-11.573801367187501,-21.073684570312544,,34.10666289641952,1.890207031249971,0.013804882812505553,
1784,1784,112.436,Wed Mar 01 12:18:38 2017,1785,37.3893,26.961,32.0614,28.8452,66.7129,-7.007570898437504,-14.449464648437516,,34.7026895483621,3.7719187499999998,1.909321484375002,
1785,1785,116.287,Wed Mar 01 12:18:38 2017,1786,41.2342,27.1382,31.3281,28.5134,66.8914,-10.580911718749977,-23.38547148437498,,35.58987892547543,5.643011328125016,5.685487890624954,
1786,1786,121.416,Wed Mar 01 12:18:38 2017,1787,38.5397,27.4924,29.8592,27.8488,67.2483,-12.789692968749998,-23.378038085937494,,37.39079859764966,3.7612996093749866,3.7899712890624575,
1787,1787,125.363,Wed Mar 01 12:18:38 2017,1788,38.5397,27.4924,29.1266,27.309,67.2483,-9.236528515625016,-14.474950585937531,,38.12214115773143,0.0,0.0,
1788,1788,127.666,Wed Mar 01 12:18:38 2017,1789,36.9408,27.4924,28.4961,26.979,67.2483,-13.821873437500006,-20.0574328125,,38.755600684288204,1.8806498046874933,1.8955166015624965,
1789,1789,133.541,Wed Mar 01 12:18:38 2017,1790,36.892,27.6695,27.2378,26.0074,67.4268,-17.138231054687473,-20.036194531249972,,40.223355123733775,3.7602376953124894,3.7899712890624575,
1790,1790,133.542,Wed Mar 01 12:18:38 2017,1791,35.8872,27.8465,26.6093,25.3651,67.6052,-17.133983398437522,-18.954104101562503,,41.070928438130046,1.8795878906249959,1.8944546874999613,
1791,1791,129.418,Wed Mar 01 12:18:38 2017,1792,35.8872,27.8465,25.4529,24.3939,67.6052,-16.081626562500023,-20.115838085937515,,42.293460984530455,1.8902070312500088,0.013804882812505553,
1792,1792,125.372,Wed Mar 01 12:18:38 2017,1793,37.1328,28.0245,24.715,23.8507,67.6065,-16.14746523437498,-21.27969589843748,,43.09409911681644,3.770856835937502,1.9082595703124667,
1793,1793,122.942,Wed Mar 01 12:18:38 2017,1794,38.1781,28.2016,23.449,22.8733,67.7849,-13.878154882812488,-19.062419335937516,,44.65493040751491,3.7602376953124894,3.7889093750000735,
1794,1794,118.955,Wed Mar 01 12:18:39 2017,1795,40.8962,28.3786,22.9199,22.5438,67.9633,-10.581973632812511,-19.13038183593751,,45.419739922196825,1.8795878906249959,1.894454687500112,
1795,1795,118.954,Wed Mar 01 12:18:39 2017,1796,40.8962,28.3786,21.6475,21.8768,67.9633,-11.810608203125016,-22.531692578124968,,46.76993406965633,1.880649804687531,1.8944546874999613,
1796,1796,118.953,Wed Mar 01 12:18:39 2017,1797,37.4715,28.5557,20.7981,21.4316,68.1417,-8.278682031249986,-15.791724023437519,,47.87660453467851,1.880649804687531,1.8944546874999613,
1797,1797,121.44,Wed Mar 01 12:18:39 2017,1798,37.5267,28.5557,20.1604,21.0972,68.1417,-8.176738281249996,-12.404218164062527,,48.557536716147375,1.8795878906249959,1.8955166015624965,
1828,1828,-23.7801,Wed Mar 01 12:18:40 2017,1829,33.7867,31.0371,20.0236,25.0573,69.9302,17.910242578124986,6.645458203125019,,50.263572610788415,3.7676710937499718,1.906135742187547,
1829,1829,-27.7038,Wed Mar 01 12:18:40 2017,1830,31.2571,31.2141,20.1258,25.5812,70.1085,10.051016601562466,3.3110480468750176,,50.299103985061215,1.8795878906249959,1.8933927734375768,
1830,1830,-27.7042,Wed Mar 01 12:18:40 2017,1831,32.8771,31.2141,20.3354,26.0038,70.1085,17.970771679687495,10.026592578124985,,50.04506678684724,0.0,0.0,
1831,1831,-25.015,Wed Mar 01 12:18:40 2017,1832,32.8771,31.2141,21.07,27.2735,70.1085,20.199729296875006,11.132045117187513,,49.19657315921507,1.8880832031250139,0.013804882812505553,
1832,1832,-22.1929,Wed Mar 01 12:18:40 2017,1833,34.7874,31.3919,21.3837,27.906,70.1098,20.02769921875003,6.605105468749999,,48.850632749433245,1.8880832031250139,0.013804882812505553,
1833,1833,-11.6205,Wed Mar 01 12:18:40 2017,1834,36.4349,31.3919,21.692,29.1595,70.1098,19.975665429687503,5.469919335937504,,48.4692373222439,-0.010619140625012978,1.8795878906249204,
1834,1834,-11.6179,Wed Mar 01 12:18:40 2017,1835,35.6225,31.3909,21.8988,29.7871,70.2868,13.293040234374994,3.2653857421875108,,48.41457134417281,-0.010619140625012978,1.8795878906249204,
1835,1835,-8.65559,Wed Mar 01 12:18:40 2017,1836,35.6225,31.3909,21.9995,30.4113,70.2868,22.0633884765625,3.1825564453124775,,48.297235505254335,1.8891451171875113,0.013804882812505553,
1836,1836,-8.656310000000001,Wed Mar 01 12:18:40 2017,1837,38.0122,31.5688,22.1985,31.8648,70.2881,30.812498437499986,3.0976033203124866,,48.090510957568334,1.8785259765624984,1.8933927734375768,
1837,1837,-11.6288,Wed Mar 01 12:18:41 2017,1838,37.8923,31.5678,22.2912,33.3129,70.4651,23.104064257812528,3.1602562499999918,,48.205497769652794,1.8785259765624984,1.8923308593750416,
1838,1838,-18.2623,Wed Mar 01 12:18:41 2017,1839,37.5837,31.7457,22.4961,34.0405,70.4663,15.443416210937539,4.351723828125007,,48.02505799142777,1.8891451171875113,0.012742968749970301,
1839,1839,-17.344,Wed Mar 01 12:18:41 2017,1840,37.5837,31.7457,22.701,34.7672,70.4663,15.461468749999957,5.470981250000001,,47.860770431951885,0.0,0.0,
1840,1840,-21.1036,Wed Mar 01 12:18:41 2017,1841,36.2628,31.7457,23.0113,35.4965,70.4663,23.17733632812501,8.759729101562495,,47.602999124424926,1.8785259765624984,1.893392773437426,
1841,1841,-18.26,Wed Mar 01 12:18:41 2017,1842,35.0485,31.9226,23.5259,36.9498,70.6446,22.033654882812495,7.642595507812533,,47.386122752658295,1.8785259765624984,1.893392773437426,
1842,1842,-18.26,Wed Mar 01 12:18:41 2017,1843,39.0086,31.9226,23.731,37.5714,70.6446,20.87298281249995,6.516966601562516,,47.2524582048384,0.0,0.0,
1843,1843,-17.3393,Wed Mar 01 12:18:41 2017,1844,39.0086,31.9226,24.1396,38.9154,70.6446,20.85599218750006,6.511657031249991,,47.027803232130665,1.8774640625000385,1.8933927734375768,
1844,1844,-17.3389,Wed Mar 01 12:18:41 2017,1845,42.3385,32.0994,24.3442,39.5354,70.8229,21.88073925781255,5.373285156250002,,47.06977426852609,1.8774640625000385,1.8933927734375768,
1845,1845,-14.5146,Wed Mar 01 12:18:41 2017,1846,44.1522,32.0994,24.6456,40.9759,70.8229,21.863748632812438,5.369037499999975,,47.022710338090896,1.8785259765624607,1.8923308593748907,
1846,1846,-14.5131,Wed Mar 01 12:18:41 2017,1847,42.3123,32.2763,24.8498,41.5943,71.0011,13.12950546874996,4.333671289062473,,47.08256169421965,1.8785259765624607,1.8923308593748907,
1847,1847,-14.5116,Wed Mar 01 12:18:41 2017,1848,42.3123,32.2763,25.0537,42.2123,71.0011,20.723252929687533,5.362666015625027,,47.00944227237757,0.0,0.0,
1848,1848,-16.5061,Wed Mar 01 12:18:41 2017,1849,40.6539,32.2763,25.3548,43.5458,71.0011,21.790476562499997,5.3477992187500245,,47.01687286432392,1.8774640625000008,1.8923308593750416,
1849,1849,-17.3477,Wed Mar 01 12:18:41 2017,1850,39.8713,32.4531,25.5573,44.2643,71.1793,14.16911933593749,4.309247265624992,,47.12612151917448,3.7666091796875123,1.905073828125012,
1850,1850,-17.3474,Wed Mar 01 12:18:41 2017,1851,54.7014,32.631,25.7606,44.8801,71.1805,19.60293359375004,6.472366210937469,,47.04261649632171,1.8891451171875113,0.012742968749970301,
1851,1851,-17.3466,Wed Mar 01 12:18:41 2017,1852,54.7014,32.631,26.1668,46.1103,71.1805,21.74481425781249,6.4436945312499985,,46.988559418011526,-0.022300195312485754,3.760237695312527,
1852,1852,-17.3485,Wed Mar 01 12:18:41 2017,1853,64.708,32.6289,26.3674,46.9278,71.5346,21.710833007812493,6.433075390625023,,47.37651841418911,1.855163867187515,5.652568554687568,
1853,1853,-17.3477,Wed Mar 01 12:18:41 2017,1854,63.9568,32.8057,26.7726,48.1548,71.7128,19.536033007812506,6.451127929687519,,47.48911924693909,1.86684492187495,3.771918749999962,
1854,1854,-17.3473,Wed Mar 01 12:18:41 2017,1855,62.6754,32.8047,26.9749,48.7675,71.8898,19.505237499999964,6.4405087890625055,,47.66717136405305,-0.010619140625050705,1.8795878906249204,
1855,1855,-17.3466,Wed Mar 01 12:18:41 2017,1856,62.6754,32.8047,27.3791,49.9916,71.8898,19.467008593750055,5.327622851562496,,47.71364528203645,1.8668449218750256,3.7708568359375776,
1856,1856,-14.5032,Wed Mar 01 12:18:41 2017,1857,61.1359,32.9805,27.4766,50.6007,72.2449,12.955351562499988,3.1783087890624873,,48.11103961597587,3.7443089843750266,5.66318769531262,
1857,1857,-14.5018,Wed Mar 01 12:18:41 2017,1858,60.3883,33.1573,27.6784,51.2116,72.4231,21.58765097656248,6.3969703124999935,,48.24982825440937,1.8657830078124904,3.771918749999962,
1858,1858,-14.5006,Wed Mar 01 12:18:42 2017,1859,60.3873,33.1562,28.079,52.6336,72.6001,21.56959843750006,6.391660742187506,,48.59524108356702,-0.011681054687510503,1.8795878906249204,
1859,1859,-14.4992,Wed Mar 01 12:18:42 2017,1860,60.3873,33.1562,28.2803,53.2428,72.6001,19.39373652343746,6.406527539062509,,48.65918383614752,1.8668449218750256,3.7708568359375776,
1860,1860,-14.4962,Wed Mar 01 12:18:42 2017,1861,65.7849,33.332,28.6823,54.4599,72.9552,20.426978906250007,5.279836718749994,,49.055864408039945,1.855163867187515,5.6493828124999625,
1861,1861,-18.2856,Wed Mar 01 12:18:42 2017,1862,66.5807,33.3309,28.7775,55.1664,73.1321,21.458097460937555,5.25753652343747,,49.43803800121926,1.8657830078124904,3.7697949218748916,
1862,1862,-17.3543,Wed Mar 01 12:18:42 2017,1863,67.3552,33.5077,29.1774,56.4806,73.3102,20.394059570312468,6.37360820312501,,49.753976426512885,1.8774640625000008,1.8912689453125064,
1863,1863,-17.354,Wed Mar 01 12:18:42 2017,1864,67.3552,33.5077,29.3777,57.0869,73.3102,15.020774414062467,5.330808593750026,,49.86023695180358,-0.010619140624975251,1.8795878906250714,
1864,1864,-14.4926,Wed Mar 01 12:18:42 2017,1865,69.3914,33.5067,29.6794,57.8951,73.4872,15.009093359375031,5.326560937499998,,50.138980797379595,-0.022300195312485754,3.7581138671876073,
1865,1865,-14.4912,Wed Mar 01 12:18:42 2017,1866,67.1886,33.5056,29.8793,58.5003,73.6641,20.303796874999993,5.250103124999988,,50.41670099411504,-0.022300195312485754,3.757051953125223,
1866,1866,-10.9503,Wed Mar 01 12:18:42 2017,1867,66.494,33.5046,30.1738,59.8071,73.84100000000002,21.331729687499934,4.128721874999998,,50.9769149918863,-0.010619140624975251,1.878525976562687,
1867,1867,-14.4955,Wed Mar 01 12:18:42 2017,1868,66.494,33.5046,30.2681,60.5091,73.84100000000002,21.31580097656251,5.219307617187484,,51.26246808982183,-0.010619140625050705,1.8785259765622342,
1868,1868,-13.7636,Wed Mar 01 12:18:42 2017,1869,65.6578,33.5036,30.6653,61.8144,74.0179,21.31580097656251,6.317326757812529,,51.77788450101066,1.8657830078124904,3.7697949218747406,
1869,1869,-14.493,Wed Mar 01 12:18:42 2017,1870,64.1141,33.6803,30.863000000000003,62.5164,74.196,20.226277148437482,6.322636328125016,,52.050644109463235,1.8657830078124904,3.7697949218750426,
1870,1870,-14.49,Wed Mar 01 12:18:42 2017,1871,63.2653,33.6793,31.2607,63.7191,74.3729,19.13038183593747,5.232050585937454,,52.54570746388329,-0.010619140625050705,1.8785259765625362,
1871,1871,-17.3635,Wed Mar 01 12:18:42 2017,1872,63.2653,33.6793,31.3557,64.3179,74.3729,19.08471953125004,4.126598046875003,,52.81290851486973,-0.011681054687510503,1.8774640625000008,
1872,1872,-14.4926,Wed Mar 01 12:18:42 2017,1873,65.612,33.6782,31.6493,65.5163,74.5497,18.032362695312617,5.237360156250018,,53.42386107134153,1.876402148437541,1.890207031249971,
1873,1873,-13.7584,Wed Mar 01 12:18:42 2017,1874,67.3749,33.856,31.8489,66.016,74.5509,11.665125976562516,4.223232226562467,,53.45770668481767,1.876402148437541,1.8912689453125064,
1874,1874,-13.7567,Wed Mar 01 12:18:42 2017,1875,65.1084,33.8549,32.047,66.6148,74.7278,14.819010742187483,4.1743841796874674,,53.803919342832266,-0.011681054687510503,1.8785259765625362,
1875,1875,-13.7567,Wed Mar 01 12:18:42 2017,1876,65.1084,33.8549,32.242,67.4115,74.7278,12.687749218750008,3.107160546875002,,54.139529044867025,-0.010619140624975251,1.8785259765625362,
1876,1876,-10.9296,Wed Mar 01 12:18:42 2017,1877,62.1711,33.8539,32.3396,67.8096,74.9047,9.488202148437534,0.954660742187501,,54.449768599140995,-0.022300195312485754,3.755990039062537,
1877,1877,-22.8462,Wed Mar 01 12:18:42 2017,1878,59.1129,33.8528,32.3319,68.305,75.0815,6.3130791015624625,-0.10088183593745352,,54.90430206277101,1.864721093749955,3.7676710937499718,
