,agent0_x,time,agent1_x,agent0_y,agent1_angle,agent0_angle,agent1_y
3856,Attraction,follows,77.9223,37.3146,-89.399,-1.56031,1
3857,Attraction,follows,77.9287,37.9279,-89.399,-1.56031,1
3858,Attraction,follows,77.933,38.3366,-89.3991,-1.56031,1
3859,Attraction,follows,77.9373,38.7452,-89.399,-1.56031,1
3860,Attraction,follows,77.9437,39.3578,-89.399,-1.56031,1
3861,Attraction,follows,77.9469,39.6642,-89.3989,-1.56031,1
3862,Attraction,follows,77.9501,39.9702,-89.3989,-1.56031,1
3863,Attraction,follows,77.9587,40.7862,-89.399,-1.56031,1
3864,Attraction,follows,77.9651,41.3978,-89.3989,-1.56031,1
3865,Attraction,follows,77.8716,41.8072,-86.6502,-1.51233,1
3866,Attraction,follows,77.8739,42.0112,267.85900000000004,4.67502,1
3867,Attraction,follows,77.8782,42.4186,267.858,4.675009999999999,1
3868,Attraction,follows,77.8869,43.2333,262.42400000000004,4.58016,1
3869,Attraction,follows,77.7914,43.43899999999999,259.76,4.53367,1
3870,Attraction,follows,77.7002,44.0516,257.143,4.488,1
3871,Attraction,follows,77.5093,44.4625,257.145,4.48802,1
3872,Attraction,follows,77.3248,45.4831,262.428,4.58024,1
3873,Attraction,follows,77.3281,45.7881,262.004,4.57282,1
3874,Attraction,follows,77.1404,46.5031,267.871,4.6752199999999995,1
3875,Attraction,follows,77.2423,46.907,-89.3815,-1.56,1
3876,Attraction,follows,77.1469,47.1121,-86.6256,-1.5119,1
3877,Attraction,follows,77.2531,47.9216,-83.8818,-1.46401,1
3878,Attraction,follows,77.2564,48.2257,-84.1418,-1.46855,1
3879,Attraction,follows,77.2641,48.9356,-83.8794,-1.46397,1
3880,Attraction,follows,77.3638,49.1361,-86.6279,-1.51194,1
3881,Attraction,follows,77.3682,49.5414,-86.6273,-1.51193,1
3882,Attraction,follows,77.3747,50.1491,-86.6268,-1.5119200000000002,1
3883,Attraction,follows,77.4764,50.5517,-83.8804,-1.46399,1
3884,Attraction,follows,77.4786,50.7541,-83.8799,-1.4639799999999998,1
3885,Attraction,follows,77.5837,51.4599,-86.7611,-1.51427,1
3886,Attraction,follows,77.5869,51.7634,-86.6294,-1.51197,1
3887,Attraction,follows,77.5901,52.0666,-86.7604,-1.51426,1
3888,Attraction,follows,77.5977,52.7743,-86.6283,-1.51195,1
3889,Attraction,follows,77.602,53.1784,-86.6278,-1.51194,1
3890,Attraction,follows,77.7048,53.6807,-89.3903,-1.56015,1
3891,Attraction,follows,77.7112,54.2864,-89.3902,-1.56015,1
3892,Attraction,follows,77.7145,54.5893,-89.3902,-1.56015,1
3893,Attraction,follows,77.7177,54.8917,-89.3902,-1.56015,1
3894,Attraction,follows,77.6236,55.196999999999996,-86.6255,-1.5119,1
3895,Attraction,follows,77.7272,55.7992,-83.8726,-1.46385,1
3896,Attraction,follows,77.7304,56.1014,-84.1335,-1.46841,1
3897,Attraction,follows,77.8351,56.8042,-86.6283,-1.51195,1
3898,Attraction,follows,77.8373,57.0056,-86.62799999999999,-1.51194,1
3899,Attraction,follows,77.8449,57.7103,267.978,4.6771,1
3900,Attraction,follows,77.8481,58.0124,267.847,4.67481,1
3901,Attraction,follows,77.8502,58.2136,267.847,4.6748,1
3902,Attraction,follows,77.8524,58.4148,267.846,4.6748,1
3903,Attraction,follows,77.7586,58.7192,265.36400000000003,4.631480000000001,1
3904,Attraction,follows,77.7586,58.7192,265.36400000000003,4.631480000000001,1
3905,Attraction,follows,77.7596,58.8199,265.10400000000004,4.626930000000001,1
3906,Attraction,follows,77.7596,58.8199,265.10400000000004,4.626930000000001,1
3907,Attraction,follows,77.7596,58.8199,265.10400000000004,4.626930000000001,1
3908,Attraction,follows,77.8566,58.8171,267.846,4.67479,1
3909,Attraction,follows,77.8566,58.8171,267.846,4.67479,1
3910,Attraction,follows,77.8577,58.9174,267.97700000000003,4.67708,1
3911,Attraction,follows,77.8577,58.9174,267.97700000000003,4.67708,1
3912,Attraction,follows,77.8577,58.9174,267.97700000000003,4.67708,1
3913,Attraction,follows,77.8577,58.9174,267.97700000000003,4.67708,1
3914,Attraction,follows,77.7605,58.9201,-89.3902,-1.56015,1
3915,Attraction,follows,77.8597,59.1183,-86.7573,-1.5142,1
3916,Attraction,follows,77.8661,59.7213,-86.7567,-1.51419,1
3917,Attraction,follows,77.8693,60.0229,-86.6245,-1.51188,1
3918,Attraction,follows,77.7766,60.4277,-89.3902,-1.56015,1
3919,Attraction,follows,77.8779,60.8265,267.844,4.67476,1
3920,Attraction,follows,77.8854,61.5289,267.975,4.67704,1
3921,Attraction,follows,77.8896,61.9302,267.974,4.67703,1
3922,Attraction,follows,77.8012,62.7353,-89.3902,-1.56015,1
3923,Attraction,follows,77.8054,63.1363,-89.3902,-1.56015,1
3924,Attraction,follows,77.8129,63.8378,-89.3902,-1.56015,1
3925,Attraction,follows,77.9129,64.1349,-86.7518,-1.5141,1
3926,Attraction,follows,77.9192,64.7356,-86.7511,-1.51409,1
3927,Attraction,follows,77.9224,65.0359,-86.6189,-1.51178,1
3928,Attraction,follows,77.9256,65.3359,-86.7504,-1.5140799999999999,1
3929,Attraction,follows,77.9298,65.736,-86.75,-1.51407,1
3930,Attraction,follows,78.0331,66.3329,-89.3946,-1.56023,1
3931,Attraction,follows,77.9427,66.9358,267.969,4.67695,1
3932,Attraction,follows,77.9449,67.1356,267.969,4.67694,1
3933,Attraction,follows,77.9491,67.5351,267.969,4.67694,1
3934,Attraction,follows,77.9554,68.1342,267.968,4.6769300000000005,1
3935,Attraction,follows,77.9585,68.4335,-86.6149,-1.51171,1
3936,Attraction,follows,77.9616,68.7327,-86.7467,-1.5140200000000001,1
3937,Attraction,follows,77.968,69.3312,-86.74600000000001,-1.514,1
3938,Attraction,follows,77.9711,69.6305,-86.6134,-1.51169,1
3939,Attraction,follows,77.9766,70.12899999999999,267.966,4.67689,1
3940,Comfort,follows,77.9787,70.3283,267.966,4.67689,1
3941,Attraction,follows,78.0807,70.8233,265.077,4.626469999999999,1
3942,Attraction,follows,77.9861,71.0258,267.834,4.674580000000001,1
3943,Attraction,follows,77.8927,71.3279,265.341,4.63108,1
3944,Attraction,follows,77.9935,71.7226,267.965,4.67686,1
3945,Attraction,follows,77.899,71.925,-89.3902,-1.56015,1
3946,Attraction,follows,77.9053,72.52199999999999,-89.3903,-1.56015,1
3947,Comfort,follows,77.8108,72.7243,-86.7377,-1.51386,1
3948,Comfort,follows,77.814,73.0228,-86.6049,-1.5115399999999999,1
3949,Comfort,follows,78.0123,73.5128,-86.7414,-1.5139200000000002,1
3950,Comfort,follows,78.0144,73.7115,-86.7412,-1.5139200000000002,1
3951,Comfort,follows,77.9222,74.1126,-89.3902,-1.56015,1
3952,Comfort,follows,78.0208,74.3077,-86.7406,-1.51391,1
3953,Comfort,follows,77.9254,74.4108,-89.3903,-1.56016,1
3954,Comfort,follows,78.025,74.705,-86.74,-1.5139,1
3955,Comfort,follows,78.0271,74.9035,-86.7399,-1.5139,1
3956,Comfort,follows,78.0281,75.003,-86.6072,-1.51158,1
3957,Comfort,follows,78.0292,75.1021,-86.7396,-1.51389,1
3958,Comfort,follows,77.9339,75.2052,-89.3901,-1.56015,1
3959,Comfort,follows,78.0314,75.3008,267.961,4.6768,1
3960,Comfort,follows,78.0335,75.4993,267.961,4.6768,1
3961,Comfort,follows,78.0335,75.4993,267.961,4.6768,1
3962,Comfort,follows,78.0367,75.7972,267.829,4.6744900000000005,1
3963,Comfort,follows,77.9413,75.8998,-89.3902,-1.56015,1
3964,Comfort,follows,77.9434,76.0982,-89.3902,-1.56015,1
3965,Comfort,follows,77.8479,76.2011,-86.601,-1.51147,1
3966,Comfort,follows,78.0418,76.2928,-86.7383,-1.51387,1
3967,Comfort,follows,77.9453,76.2964,-84.0864,-1.4675799999999999,1
3968,Comfort,follows,77.9474,76.4947,-84.0861,-1.4675799999999999,1
3969,Comfort,follows,78.046,76.6895,-86.7379,-1.51386,1
3970,Comfort,follows,77.9518,76.8915,-89.3902,-1.56015,1
3971,Comfort,follows,77.9518,76.8915,-89.3902,-1.56015,1
3972,Comfort,follows,78.0504,77.0862,267.959,4.676769999999999,1
3973,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3974,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3975,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3976,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3977,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3978,Comfort,follows,77.9551,77.1893,265.069,4.62633,1
3979,Comfort,follows,77.9571,77.3873,-89.3902,-1.56015,1
3980,Comfort,follows,77.958,77.486,-84.0837,-1.46754,1
3981,Comfort,follows,77.9577,77.4858,-78.8399,-1.37602,1
3982,Comfort,follows,77.9577,77.4858,-78.8399,-1.37602,1
3983,Comfort,follows,77.9575,77.4856,-73.7429,-1.28706,1
3984,Comfort,follows,77.8613,77.4894,-76.2656,-1.3310899999999999,1
3985,Comfort,follows,77.9577,77.4858,-78.8399,-1.37602,1
3986,Comfort,follows,78.0544,77.4824,-86.73700000000001,-1.51385,1
3987,Comfort,follows,78.0546,77.4826,267.959,4.676769999999999,1
3988,Comfort,follows,77.9583,77.4864,265.33,4.63089,1
3989,Leading,leads,78.0557,77.582,262.339,4.57868,1
3990,Leading,leads,77.9594,77.5858,259.658,4.53188,1
3991,Leading,leads,78.0558,77.5822,257.028,4.48599,1
3992,Leading,leads,78.0558,77.5822,257.028,4.48599,1
3993,Leading,leads,78.0558,77.5822,257.028,4.48599,1
3994,Leading,leads,78.0558,77.5824,251.97099999999998,4.39772,1
3995,Leading,leads,78.15100000000001,77.4802,241.21900000000002,4.2100599999999995,1
3996,Leading,leads,78.1507,77.4807,229.084,3.9982699999999998,1
3997,Leading,leads,78.152,77.6792,209.063,3.64885,1
3998,Leading,leads,78.1514,77.6791,196.513,3.4298,1
3999,Leading,leads,78.0553,77.7813,176.61,3.08242,1
4000,Leading,leads,78.1516,77.7771,164.94400000000002,2.87882,1
4001,Leading,leads,77.9593,77.7837,143.999,2.51326,1
4002,Leading,leads,77.7668,77.7905,131.705,2.29868,1
4003,Leading,leads,77.5717,77.5006,113.126,1.97442,1
4004,Leading,leads,77.5712,77.4017,101.68799999999999,1.77479,1
4005,Leading,leads,77.4729,77.2074,93.4093,1.6303,1
4006,Leading,leads,77.4678,76.7119,82.73899999999999,1.44407,1
4007,Leading,leads,77.4635,76.3151,82.74,1.4440899999999999,1
4008,Leading,leads,77.548,75.2196,90.6185,1.58159,1
4009,Leading,leads,77.639,74.7192,93.2692,1.62785,1
4010,Leading,leads,77.6324,74.123,98.5467,1.71996,1
4011,Leading,leads,77.4292,73.2351,109.54899999999999,1.912,1
4012,Leading,leads,77.3279,72.8408,119.302,2.08221,1
4013,Leading,leads,77.0335,72.4531,121.695,2.12398,1
4014,Leading,leads,76.6377,71.6705,129.453,2.2593900000000002,2
4015,Leading,leads,76.1485,71.1892,125.523,2.1907900000000002,2
4016,Leading,leads,75.5583,70.4117,125.524,2.19081,2
4017,Leading,leads,75.3599,70.0192,125.522,2.19077,2
4018,Leading,leads,74.7691,69.2401,118.01899999999999,2.05983,2
4019,Leading,leads,74.6675,68.8438,115.605,2.01769,2
4020,Leading,leads,74.4698,68.5502,114.492,1.99826,2
4021,Leading,leads,74.0733,67.8635,110.51799999999999,1.92891,2
4022,Leading,leads,74.0696,67.5632,109.589,1.9126900000000002,2
4023,Leading,leads,73.8704,67.1692,109.59100000000001,1.91272,1
4024,Leading,leads,73.67,66.6751,110.51700000000001,1.92888,1
4025,Leading,leads,73.5688,66.3774,112.079,1.95615,1
4026,Leading,leads,73.4653,65.8796,115.59899999999999,2.0175799999999997,1
4027,Leading,leads,73.2695,65.7858,116.818,2.0388599999999997,1
4028,Leading,leads,73.1671,65.3877,119.301,2.0822,1
4029,Leading,leads,73.0696,65.3908,121.68299999999999,2.12377,1
4030,Leading,leads,73.0671,65.1901,121.68,2.12371,1
4031,Leading,leads,72.9695,65.1932,123.95299999999999,2.16339,1
4032,Leading,leads,72.9683,65.093,125.48899999999999,2.1902,1
4033,Leading,leads,72.8699,64.9957,121.682,2.12375,1
4034,Leading,leads,72.6716,64.7008,115.60600000000001,2.0177,1
4035,Leading,leads,72.5718,64.5032,113.109,1.97413,1
4036,Leading,leads,72.3667,63.7058,113.105,1.97406,1
4037,Leading,leads,72.1666,63.3099,113.10600000000001,1.9740799999999998,1
4038,Leading,leads,71.9664,62.9138,113.10700000000001,1.9740900000000001,1
4039,Leading,leads,71.6631,62.1179,115.59899999999999,2.0175799999999997,1
4040,Leading,leads,71.464,61.821999999999996,116.81200000000001,2.03876,1
4041,Leading,leads,71.1602,61.0251,119.288,2.08197,1
4042,Leading,leads,70.9621,60.8293,119.291,2.08202,1
4043,Leading,leads,70.4627,60.0372,116.815,2.03881,1
4044,Leading,leads,70.2629,59.7401,115.60700000000001,2.0177099999999997,1
4045,Leading,leads,69.9585,58.9412,113.117,1.97426,1
4046,Leading,leads,69.7571,58.5428,113.118,1.97427,1
4047,Leading,leads,69.5571,58.2454,114.236,1.9937900000000002,1
4048,Leading,leads,69.55,57.7399,113.113,1.9742,1
4049,Leading,leads,69.1482,57.043,114.23200000000001,1.99373,1
4050,Leading,leads,68.9477,56.7447,113.119,1.9743,1
4051,Leading,leads,68.6418,55.9427,115.601,2.01761,1
4052,Leading,leads,68.538,55.5402,113.116,1.9742400000000002,1
4053,Leading,leads,68.1351,54.8413,114.23299999999999,1.99374,1
4054,Leading,leads,67.9328,54.4408,114.23299999999999,1.99375,1
4055,Leading,leads,67.7303,54.0401,114.234,1.9937599999999998,1
4056,Leading,leads,67.5232,53.3344,113.118,1.97428,1
4057,Leading,leads,67.3205,52.9332,113.119,1.97429,1
4058,Leading,leads,67.0149,52.2295,111.561,1.94711,1
4059,Leading,leads,66.9088,51.7233,113.116,1.9742400000000002,1
4060,Leading,leads,66.5041,51.0209,114.23,1.9936900000000002,1
4061,Leading,leads,66.3008,50.6185,114.23100000000001,1.9937,1
4062,Leading,leads,66.1977,50.3152,110.556,1.92957,1
4063,Leading,leads,65.8893,49.507,113.118,1.97428,1
4064,Leading,leads,65.6857,49.1038,113.119,1.97429,1
4065,Leading,leads,65.5808,48.6982,110.557,1.9295799999999999,1
4066,Leading,leads,65.2718,47.8884,113.116,1.9742400000000002,1
4067,Leading,leads,65.0678,47.4844,113.117,1.97426,1
4068,Leading,leads,64.6596,46.6757,113.118,1.97429,1
4069,Leading,leads,64.4553,46.271,113.119,1.9743099999999998,1
4070,Leading,leads,64.2444,45.4569,113.115,1.97423,1
4071,Leading,leads,64.0415,45.1542,114.225,1.9936,1
4072,Leading,leads,63.9377,44.849,110.56299999999999,1.9296799999999998,1
4073,Leading,leads,63.6288,44.1382,114.223,1.99358,1
4074,Leading,leads,63.5233,43.7303,111.565,1.94718,1
4075,Leading,follows,63.1133,42.9178,111.568,1.94723,1
4076,Attraction,follows,63.0072,42.5092,114.22,1.9935200000000002,1
4077,Attraction,follows,62.6961,41.6936,111.566,1.9471900000000002,1
4078,Attraction,follows,62.4907,41.2865,111.56700000000001,1.9472099999999999,1
4079,Attraction,follows,62.3844,40.8771,114.21700000000001,1.9934599999999998,1
4080,Attraction,follows,61.9745,40.1646,120.602,2.1049,1
4081,Attraction,follows,61.9725,40.0618,126.928,2.21532,1
4082,Attraction,follows,61.9704,39.9589,133.05200000000002,2.32219,1
4083,Attraction,follows,62.1688,39.9561,153.67700000000002,2.68217,1
4084,Attraction,follows,62.1687,39.9566,166.546,2.90678,1
4085,Attraction,follows,62.368,39.9537,184.021,3.21177,1
4086,Attraction,follows,62.3665,39.8511,192.747,3.36407,1
4087,Attraction,follows,62.4652,39.7465,214.834,3.74956,1
4088,Attraction,follows,62.4656,39.7463,222.90200000000002,3.89037,1
4089,Attraction,follows,62.3683,39.8506,235.05900000000003,4.10255,1
4090,Attraction,follows,62.2708,39.955,243.882,4.25655,1
4091,Attraction,follows,62.077,40.2664,262.709,4.58514,1
4092,Attraction,follows,61.9843,40.6794,-89.0423,-1.55408,1
4093,Attraction,follows,61.9895,40.9881,-89.0423,-1.55408,1
4094,Attraction,follows,61.9946,41.2963,-89.0422,-1.55408,1
4095,Attraction,follows,62.1095,42.2195,268.04200000000003,4.67821,1
4096,Attraction,follows,62.0171,42.6324,265.145,4.62766,1
4097,Attraction,follows,61.9316,43.4559,256.685,4.47999,1
4098,Attraction,follows,61.8392,43.8685,253.984,4.43285,1
4099,Attraction,follows,61.7468,44.281000000000006,251.359,4.38704,1
4100,Attraction,follows,61.461000000000006,45.0054,247.718,4.3234900000000005,1
4101,Attraction,follows,61.2694,45.4197,247.718,4.3234900000000005,1
4102,Attraction,follows,60.9854,46.2461,245.175,4.27912,1
4103,Attraction,follows,60.6945,46.6625,242.74,4.23661,1
4104,Attraction,follows,60.5012,46.9743,241.357,4.21247,1
4105,Attraction,follows,60.1163,47.6999,242.74,4.23661,1
4106,Attraction,follows,60.0224,48.0093,243.873,4.256390000000001,1
4107,Attraction,follows,59.6376,48.7348,245.17700000000002,4.27914,1
4108,Attraction,follows,59.4443,49.0465,243.873,4.256390000000001,1
4109,Attraction,follows,59.3522,49.4581,241.356,4.21246,1
4110,Attraction,follows,58.8663,50.0837,238.96099999999998,4.17065,1
4111,Attraction,follows,58.6749,50.4974,238.96099999999998,4.17065,1
4112,Attraction,follows,58.3859,51.016000000000005,235.05700000000002,4.102519999999999,1
4113,Attraction,follows,58.1927,51.3274,236.68599999999998,4.13094,1
4114,Attraction,follows,57.6093,52.0575,235.05700000000002,4.102519999999999,1
4115,Attraction,follows,57.418,52.4712,235.05700000000002,4.102519999999999,1
4116,Attraction,follows,57.2229,52.6805,235.05700000000002,4.102519999999999,1
4117,Attraction,follows,56.6414,53.5127,235.05700000000002,4.102519999999999,1
4118,Attraction,follows,56.4482,53.8242,233.291,4.07169,1
4119,Attraction,follows,56.2551,54.1355,235.05700000000002,4.102519999999999,1
4120,Attraction,follows,55.7691,54.7611,232.862,4.06421,1
4121,Attraction,follows,55.5759,55.0725,231.062,4.0328,1
4122,Attraction,follows,54.9884,55.5986,229.11700000000002,3.99884,1
4123,Attraction,follows,54.7953,55.91,231.062,4.03279,1
4124,Attraction,follows,54.5045,56.3262,228.972,3.99632,1
4125,Attraction,follows,54.0165,56.8497,229.11700000000002,3.99885,1
4126,Attraction,follows,53.7237,57.1639,228.972,3.99632,1
4127,Attraction,follows,53.2378,57.7894,231.062,4.03279,1
4128,Attraction,follows,52.9448,58.1038,227.014,3.96214,1
4129,Attraction,follows,52.358999999999995,58.7322,227.014,3.96214,1
4130,Attraction,follows,52.066,59.0466,222.954,3.89128,1
4131,Attraction,follows,51.771,59.2589,224.907,3.9253699999999996,1
4132,Attraction,follows,51.4801,59.6752,222.954,3.89129,1
4133,Attraction,follows,50.8897,60.1001,222.954,3.89128,1
4134,Attraction,follows,50.5965,60.4146,218.924,3.8209400000000002,1
4135,Attraction,follows,50.006,60.8397,218.923,3.82093,1
4136,Attraction,follows,49.6107,61.0552,218.922,3.8209199999999996,1
4137,Attraction,follows,49.0243,61.6843,218.924,3.8209400000000002,1
4138,Attraction,follows,48.7289,61.8969,220.708,3.8520800000000004,1
4139,Attraction,follows,48.04,62.4273,221.14,3.8596199999999996,1
4140,Attraction,follows,47.8445,62.6371,221.14,3.8596199999999996,1
4141,Attraction,follows,47.451,62.9549,218.924,3.8209400000000002,1
4142,Attraction,follows,46.8618,63.4825,216.56799999999998,3.7798199999999995,1
4143,Attraction,follows,46.5659,63.6955,214.96599999999998,3.7518599999999998,1
4144,Attraction,follows,46.1675,63.8097,212.523,3.7092300000000002,1
4145,Attraction,follows,45.5781,64.3376,214.965,3.75185,1
4146,Attraction,follows,45.1794,64.4519,212.523,3.7092300000000002,1
4147,Attraction,follows,44.4891,64.9832,208.61700000000002,3.64106,1
4148,Attraction,follows,44.193000000000005,65.1964,209.953,3.6643800000000004,1
4149,Attraction,follows,43.799,65.5146,212.52599999999998,3.7092699999999996,1
4150,Attraction,follows,43.003,65.8457,209.953,3.66437,1
4151,Attraction,follows,42.6061,66.0623,209.953,3.66436,1
4152,Attraction,follows,42.0131,66.4891,209.954,3.66439,1
4153,Attraction,follows,41.61600000000001,66.7058,209.954,3.6643800000000004,1
4154,Attraction,follows,40.824,67.2413,212.524,3.7092400000000003,1
4155,Attraction,follows,40.6253,67.3497,209.955,3.6644,1
4156,Attraction,follows,39.8277,67.6816,212.521,3.7092,1
4157,Attraction,follows,39.634,67.9939,209.956,3.66442,1
4158,Attraction,follows,39.2363,68.211,209.955,3.6644099999999997,1
4159,Attraction,follows,38.8385,68.4281,209.955,3.6644099999999997,1
4160,Attraction,follows,38.1433,68.8591,208.623,3.6411599999999997,1
4161,Attraction,follows,37.7452,69.0764,208.623,3.6411599999999997,1
4162,Attraction,follows,37.1452,69.3004,208.622,3.6411300000000004,1
4163,Attraction,follows,36.8451,69.4124,207.25599999999997,3.6173,1
4164,Attraction,follows,36.149,69.844,206.018,3.5956900000000003,1
4165,Attraction,follows,35.8484,69.9561,202.273,3.5303400000000003,1
4166,Attraction,follows,35.4497,70.1737,202.274,3.53035,1
4167,Attraction,follows,34.7477,70.4016,203.301,3.5482699999999996,1
4168,Attraction,follows,34.3487,70.6193,203.30200000000002,3.54828,1
4169,Attraction,follows,33.5476,70.9529,206.015,3.59564,1
4170,Attraction,follows,33.1453,71.0688,203.3,3.54826,1
4171,Attraction,follows,32.847,71.2832,202.275,3.5303699999999996,1
4172,Attraction,follows,32.0449,71.6172,199.57299999999998,3.4832,1
4173,Attraction,follows,31.6421,71.7332,196.785,3.43455,1
4174,Attraction,follows,30.8394,72.0675,199.57299999999998,3.4832099999999997,1
4175,Attraction,follows,30.4362,72.1836,196.787,3.4345800000000004,1
4176,Attraction,follows,30.0331,72.2999,199.572,3.48319,1
4177,Attraction,follows,29.2292,72.6345,196.78900000000002,3.4346099999999997,1
4178,Attraction,follows,28.8225,72.6487,196.78599999999997,3.43457,1
4179,Attraction,follows,28.0149,72.8815,196.78599999999997,3.43457,1
4180,Attraction,follows,27.614,73.1001,196.78799999999998,3.4346,1
4181,Attraction,follows,27.006,73.2237,193.93,3.3847300000000002,1
4182,Attraction,follows,26.6017,73.3404,196.787,3.4345800000000004,1
4183,Attraction,follows,26.2958,73.3512,196.078,3.4222,1
4184,Attraction,follows,25.8944,73.57,196.08,3.42224,1
4185,Attraction,follows,25.186999999999998,73.7997,196.787,3.43459,1
4186,Attraction,follows,24.7788,73.8142,196.785,3.43455,1
4187,Attraction,follows,24.1726,74.0405,196.78599999999997,3.43456,1
4188,Attraction,follows,23.7672,74.1573,193.93400000000003,3.38478,1
4189,Attraction,follows,22.9529,74.2888,196.78400000000002,3.4345199999999996,1
4190,Attraction,follows,22.5505,74.5081,196.78599999999997,3.43456,1
4191,Attraction,follows,21.7386,74.7421,196.785,3.43455,1
4192,Attraction,follows,21.5339,74.7495,196.78400000000002,3.43453,1
4193,Attraction,follows,21.131,74.9689,196.78599999999997,3.43457,1
4194,Attraction,follows,20.417,75.0971,193.359,3.37474,1
4195,Attraction,follows,20.1132,75.2106,196.785,3.43454,1
4196,Attraction,follows,19.2996,75.4452,196.785,3.43454,1
4197,Attraction,follows,18.8892,75.46,196.782,3.4345,1
4198,Attraction,follows,18.1773,75.6911,196.078,3.4222,1
4199,Attraction,follows,17.8727,75.8046,193.938,3.38485,1
4200,Attraction,follows,17.4617,75.8196,193.93599999999998,3.3848199999999995,1
4201,Attraction,follows,17.1603,76.0358,193.363,3.3748099999999996,1
4202,Attraction,follows,16.4441,76.1645,191.033,3.33416,1
4203,Comfort,follows,16.2383,76.1721,191.033,3.33415,1
4204,Comfort,follows,15.6245,76.2973,193.93599999999998,3.3848300000000004,1
4205,Comfort,follows,15.3154,76.3086,193.359,3.37474,1
4206,Comfort,follows,14.8041,76.4299,191.032,3.33414,1
4207,Comfort,follows,14.597999999999999,76.4375,191.03099999999998,3.3341300000000005,1
4208,Comfort,follows,14.3954,76.5476,188.084,3.2826800000000005,1
4209,Comfort,follows,14.292,76.5512,182.104,3.1783099999999997,1
4210,Comfort,follows,14.3951,76.5472,176.123,3.07392,1
4211,Comfort,follows,14.6082,76.7442,164.65599999999998,2.8738,1
4212,Comfort,follows,14.7113,76.7401,158.236,2.76174,1
4213,Comfort,follows,14.7076,76.6374,155.636,2.71635,1
4214,Attraction,follows,14.7152,76.8423,147.708,2.5780000000000003,1
4215,Comfort,follows,14.6049,76.6406,141.299,2.46614,1
4216,Attraction,follows,14.3954,76.5452,131.299,2.2915900000000002,1
4217,Attraction,follows,14.2888,76.4463,127.415,2.22381,1
4218,Attraction,follows,14.2855,76.344,124.19200000000001,2.16756,1
4219,Attraction,follows,14.0682,76.0435,122.648,2.14062,1
4220,Attraction,follows,13.8472,75.6403,122.647,2.1406,1
4221,Attraction,follows,13.5189,75.138,126.698,2.2113,1
4222,Attraction,follows,13.3013,74.837,125.09200000000001,2.1832700000000003,1
4223,Attraction,follows,13.1907,74.6352,122.648,2.1406,1
4224,Attraction,follows,12.7551,74.0329,122.649,2.14063,1
4225,Attraction,follows,12.6406,73.7277,118.741,2.0724099999999996,1
4226,Attraction,follows,12.4263,73.5292,118.744,2.07247,1
4227,Attraction,follows,12.200999999999999,73.0216,112.391,1.9615900000000002,1
4228,Attraction,follows,12.0826,72.6133,109.684,1.91435,1
4229,Attraction,follows,11.7498,72.006,101.111,1.76472,1
4230,Attraction,follows,11.8421,71.6931,97.8345,1.70753,1
4231,Attraction,follows,11.7199,71.1814,89.0797,1.55473,1
4232,Attraction,follows,11.7085,70.8717,89.2311,1.55738,1
4233,Attraction,follows,11.7818,70.0427,86.3706,1.50745,1
4234,Attraction,follows,11.874,69.7295,89.07700000000001,1.55469,1
4235,Attraction,follows,11.8626,69.4195,89.2282,1.5573299999999999,1
4236,Attraction,follows,11.8359,68.6962,95.1206,1.6601700000000001,1
4237,Attraction,follows,11.8246,68.38600000000001,94.9695,1.65753,1
4238,Attraction,follows,11.7018,67.8724,98.1237,1.71258,1
4239,Attraction,follows,11.7978,67.6621,101.087,1.7643099999999998,1
4240,Attraction,follows,11.7902,67.4553,101.087,1.7642900000000001,1
4241,Attraction,follows,11.5638,66.9443,100.648,1.7566400000000002,1
4242,Attraction,follows,11.5524,66.634,101.089,1.76433,1
4243,Attraction,follows,11.4335,66.2231,98.1245,1.7126,1
4244,Attraction,follows,11.4106,65.6016,98.1228,1.7125700000000001,1
4245,Attraction,follows,11.3992,65.2905,97.8235,1.70734,1
4246,Attraction,follows,11.3725,64.565,98.1201,1.71252,1
4247,Attraction,follows,11.1532,64.26,97.8261,1.7073900000000002,1
4248,Attraction,follows,11.1265,63.5338,98.1226,1.7125599999999999,1
4249,Attraction,follows,11.115,63.2222,97.8235,1.70734,1
4250,Attraction,follows,11.0997,62.8069,97.8224,1.7073200000000002,1
4251,Attraction,follows,10.8687,62.1897,97.8261,1.7073900000000002,1
4252,Attraction,follows,10.8572,61.8781,98.1234,1.71258,1
4253,Attraction,follows,10.8303,61.1501,97.8235,1.70734,1
4254,Attraction,follows,10.8187,60.8382,98.1206,1.7125299999999999,1
4255,Attraction,follows,10.6994,60.4251,95.13,1.6603299999999999,1
4256,Attraction,follows,10.6763,59.8005,95.1292,1.66032,1
4257,Attraction,follows,10.7651,59.3812,92.1164,1.6077299999999999,1
4258,Attraction,follows,10.6339,58.6545,94.9777,1.65767,1
4259,Attraction,follows,10.6184,58.2376,94.9772,1.65766,1
4260,Attraction,follows,10.603,57.8206,94.9767,1.65766,1
4261,Attraction,follows,10.575999999999999,57.0906,95.1258,1.6602599999999998,1
